gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,results_to,team_alive,team_id,team_name,team_rating,team_region,team_seed,team_slot
mens,3/22/21,0,1,1,1,0.798894203,0.621754117,0.464642498,0.31833208,3,1,2250,Gonzaga,96.71,West,1,0
mens,3/22/21,0,1,1,1,0.757145447,0.600660007,0.408825862,0.213599711,3,1,239,Baylor,94.23,South,1,96
mens,3/22/21,0,1,1,1,0.701542819,0.450400764,0.212853574,0.090450521,3,1,248,Houston,90.89,Midwest,2,92
mens,3/22/21,0,1,1,1,0.637716575,0.33591477,0.12253874,0.060881332,3,1,333,Alabama,90.18,East,2,60
mens,3/22/21,0,1,1,1,0.604553642,0.1788247,0.096457793,0.047315014,3,1,30,Southern California,89.82,West,6,16
mens,3/22/21,0,1,1,1,0.525710456,0.275143869,0.09638988,0.046473319,3,1,130,Michigan,89.52,East,1,32
mens,3/22/21,0,1,1,1,0.692071465,0.313235297,0.124904214,0.04490999,3,1,2350,Loyola (IL),88.6,Midwest,8,68
mens,3/22/21,0,1,1,1,0.474289544,0.238670217,0.079906256,0.037242005,3,1,52,Florida State,88.93,East,4,44
mens,3/22/21,0,1,1,1,0.875696356,0.242219721,0.107422675,0.033971776,3,1,8,Arkansas,87.57,South,3,116
mens,3/22/21,0,1,1,1,0.201105797,0.10708796,0.055095727,0.025832461,3,1,156,Creighton,88.85,West,5,8
mens,3/22/21,0,1,1,1,0.242854553,0.148208165,0.071329859,0.024665463,3,1,222,Villanova,87.75,South,5,104
mens,3/22/21,0,1,1,1,0.395446358,0.092333223,0.042645194,0.018066792,3,1,2483,Oregon,87.39,West,7,24
mens,3/22/21,1,1,1,1,0.362283425,0.150271144,0.042323913,0.017291464,3,1,26,UCLA,86.95,East,11b,51
mens,3/22/21,0,1,1,1,0.298457181,0.142563512,0.047506571,0.014343366,3,1,183,Syracuse,86.02,Midwest,11,82
mens,3/22/21,0,1,1,1,0.307928535,0.093800427,0.025843247,0.006488969,3,1,204,Oregon State,83.98,Midwest,12,74
mens,3/22/21,0,1,1,1,0.124303644,0.008912107,0.001313996,0.000135738,3,1,198,Oral Roberts,76.43,South,15,126
mens,3/22/21,0,1,1,0,0,0,0,0,7,0,201,Oklahoma,81.98,West,8,4
mens,3/22/21,0,1,1,0,0,0,0,0,7,0,195,Ohio,79.18,West,13,14
mens,3/22/21,0,1,1,0,0,0,0,0,7,0,2305,Kansas,88.23,West,3,20
mens,3/22/21,0,1,1,0,0,0,0,0,7,0,2294,Iowa,90.92,West,2,28
mens,3/22/21,0,1,1,0,0,0,0,0,7,0,99,Louisiana State,86.3,East,8,36
mens,3/22/21,0,1,1,0,0,0,0,0,7,0,38,Colorado,87.2,East,5,40
mens,3/22/21,0,1,1,0,0,0,0,0,7,0,2000,Abilene Christian,78.06,East,14,54
mens,3/22/21,0,1,1,0,0,0,0,0,7,0,120,Maryland,85.64,East,10,58
mens,3/22/21,0,1,1,0,0,0,0,0,7,0,356,Illinois,93.92,Midwest,1,64
mens,3/22/21,0,1,1,0,0,0,0,0,7,0,197,Oklahoma State,85.28,Midwest,4,76
mens,3/22/21,0,1,1,0,0,0,0,0,7,0,277,West Virginia,86.86,Midwest,3,84
mens,3/22/21,0,1,1,0,0,0,0,0,7,0,164,Rutgers,84.74,Midwest,10,90
mens,3/22/21,0,1,1,0,0,0,0,0,7,0,275,Wisconsin,89.19,South,9,102
mens,3/22/21,0,1,1,0,0,0,0,0,7,0,249,North Texas,80.45,South,13,110
mens,3/22/21,0,1,1,0,0,0,0,0,7,0,2641,Texas Tech,87.26,South,6,112
mens,3/22/21,0,1,1,0,0,0,0,0,7,0,57,Florida,83.71,South,7,120
mens,3/22/21,1,1,0,0,0,0,0,0,7,0,2450,Norfolk State,68.88,West,16a,2
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,142,Missouri,81.85,West,9,6
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,2540,UC-Santa Barbara,78.41,West,12,10
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,258,Virginia,88.07,West,4,12
mens,3/22/21,1,1,0,0,0,0,0,0,7,0,2181,Drake,78.18,West,11a,18
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,331,Eastern Washington,76.07,West,14,22
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,2670,Virginia Commonwealth,81.69,West,10,26
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,2253,Grand Canyon,74.72,West,15,30
mens,3/22/21,1,1,0,0,0,0,0,0,7,0,2640,Texas Southern,69.88,East,16b,35
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,179,St. Bonaventure,82.87,East,9,38
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,46,Georgetown,81.33,East,12,42
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,2430,North Carolina-Greensboro,77.75,East,13,46
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,252,Brigham Young,84.53,East,6,48
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,251,Texas,86.75,East,3,52
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,41,Connecticut,85.26,East,7,56
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,314,Iona,71.81,East,15,62
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,2182,Drexel,72.43,Midwest,16,66
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,59,Georgia Tech,79.84,Midwest,9,70
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,2633,Tennessee,85.79,Midwest,5,72
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,2335,Liberty,76.98,Midwest,13,78
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,21,San Diego State,85.6,Midwest,6,80
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,2413,Morehead State,73.72,Midwest,14,86
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,228,Clemson,82.37,Midwest,7,88
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,325,Cleveland State,71.8,Midwest,15,94
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,42,Hartford,70.93,South,16,98
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,153,North Carolina,86.09,South,8,100
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,2737,Winthrop,78.42,South,12,106
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,2509,Purdue,86.47,South,4,108
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,328,Utah State,82.37,South,11,114
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,2142,Colgate,79.61,South,14,118
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,259,Virginia Tech,81.21,South,10,122
mens,3/22/21,0,1,0,0,0,0,0,0,7,0,194,Ohio State,89.35,South,2,124
mens,3/22/21,1,0,0,0,0,0,0,0,7,0,2026,Appalachian State,70.28,West,16b,3
mens,3/22/21,1,0,0,0,0,0,0,0,7,0,2724,Wichita State,79.9,West,11b,19
mens,3/22/21,1,0,0,0,0,0,0,0,7,0,116,Mount St. Mary's,68.91,East,16a,34
mens,3/22/21,1,0,0,0,0,0,0,0,7,0,127,Michigan State,82.87,East,11a,50
mens,3/21/21,0,1,1,0.927856117,0.791347736,0.588078567,0.45479331,0.309792637,2,1,2250,Gonzaga,96.54,West,1,0
mens,3/21/21,0,1,1,1,0.757145447,0.600660007,0.408825862,0.21728129,3,1,239,Baylor,94.23,South,1,96
mens,3/21/21,0,1,1,1,0.701542819,0.450400764,0.212853574,0.092483442,3,1,248,Houston,90.89,Midwest,2,92
mens,3/21/21,0,1,1,0.751762957,0.46949258,0.177543424,0.113200664,0.061338255,2,1,2294,Iowa,90.92,West,2,28
mens,3/21/21,0,1,1,1,0.692071465,0.313235297,0.124904214,0.046103023,3,1,2350,Loyola (IL),88.6,Midwest,8,68
mens,3/21/21,0,1,1,0.640505535,0.470304417,0.246867913,0.084611803,0.040007192,2,1,333,Alabama,88.93,East,2,60
mens,3/21/21,0,1,1,1,0.875696356,0.242219721,0.107422675,0.034976607,3,1,8,Arkansas,87.57,South,3,116
mens,3/21/21,0,1,1,0.604183956,0.336777404,0.19893936,0.069158425,0.033049182,2,1,130,Michigan,88.71,East,1,32
mens,3/21/21,0,1,1,1,0.242854553,0.148208165,0.071329859,0.025343622,3,1,222,Villanova,87.75,South,5,104
mens,3/21/21,0,1,1,0.581716242,0.265198203,0.082257074,0.046540293,0.02215493,2,1,2305,Kansas,88.23,West,3,20
mens,3/21/21,0,1,1,0.504312891,0.240798177,0.131318333,0.040953777,0.018030887,2,1,38,Colorado,87.2,East,5,40
mens,3/21/21,0,1,1,0.495687109,0.234999445,0.127462356,0.039466713,0.01728124,2,1,52,Florida State,87.1,East,4,44
mens,3/21/21,0,1,1,0.801668199,0.157322512,0.069314595,0.035341374,0.015099622,2,1,156,Creighton,87.15,West,5,8
mens,3/21/21,0,1,1,1,0.298457181,0.142563512,0.047506571,0.014782763,3,1,183,Syracuse,86.02,Midwest,11,82
mens,3/21/21,0,1,1,0.395816044,0.187424975,0.097187125,0.028376602,0.011878022,2,1,99,Louisiana State,86.3,East,8,36
mens,3/21/21,0,1,1,0.359494465,0.229396318,0.096479933,0.025799214,0.010086019,2,1,120,Maryland,85.64,East,10,58
mens,3/21/21,0,1,1,0.418283758,0.164923035,0.043883491,0.022475498,0.009646881,2,1,30,Southern California,86.35,West,6,16
mens,3/21/21,1,1,1,0.75452255,0.257675779,0.093354169,0.021314174,0.007350595,2,1,26,UCLA,84.47,East,11b,51
mens,3/21/21,0,1,1,1,0.307928535,0.093800427,0.025843247,0.006713773,3,1,204,Oregon State,83.98,Midwest,12,74
mens,3/21/21,0,1,1,0.248237043,0.100386183,0.022643886,0.01034847,0.003959005,2,1,2483,Oregon,84.6,West,7,24
mens,3/21/21,0,1,1,0.072143883,0.03617076,0.013076274,0.005690723,0.002073902,2,1,201,Oklahoma,81.98,West,8,4
mens,3/21/21,0,1,1,0.24547745,0.042623486,0.00839081,0.001036672,0.000213359,2,1,2000,Abilene Christian,78.06,East,14,54
mens,3/21/21,0,1,1,0.198331801,0.015158992,0.003202689,0.000892287,0.000211341,2,1,195,Ohio,79.18,West,13,14
mens,3/21/21,0,1,1,1,0.124303644,0.008912107,0.001313996,0.000142411,3,1,198,Oral Roberts,76.43,South,15,126
mens,3/21/21,0,1,1,0,0,0,0,0,7,0,356,Illinois,93.92,Midwest,1,64
mens,3/21/21,0,1,1,0,0,0,0,0,7,0,197,Oklahoma State,85.28,Midwest,4,76
mens,3/21/21,0,1,1,0,0,0,0,0,7,0,277,West Virginia,86.86,Midwest,3,84
mens,3/21/21,0,1,1,0,0,0,0,0,7,0,164,Rutgers,84.74,Midwest,10,90
mens,3/21/21,0,1,1,0,0,0,0,0,7,0,275,Wisconsin,89.19,South,9,102
mens,3/21/21,0,1,1,0,0,0,0,0,7,0,249,North Texas,80.45,South,13,110
mens,3/21/21,0,1,1,0,0,0,0,0,7,0,2641,Texas Tech,87.26,South,6,112
mens,3/21/21,0,1,1,0,0,0,0,0,7,0,57,Florida,83.71,South,7,120
mens,3/21/21,1,1,0,0,0,0,0,0,7,0,2450,Norfolk State,68.88,West,16a,2
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,142,Missouri,81.85,West,9,6
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,2540,UC-Santa Barbara,78.41,West,12,10
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,258,Virginia,88.07,West,4,12
mens,3/21/21,1,1,0,0,0,0,0,0,7,0,2181,Drake,78.18,West,11a,18
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,331,Eastern Washington,76.07,West,14,22
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,2670,Virginia Commonwealth,81.69,West,10,26
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,2253,Grand Canyon,74.72,West,15,30
mens,3/21/21,1,1,0,0,0,0,0,0,7,0,2640,Texas Southern,69.88,East,16b,35
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,179,St. Bonaventure,82.87,East,9,38
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,46,Georgetown,81.33,East,12,42
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,2430,North Carolina-Greensboro,77.75,East,13,46
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,252,Brigham Young,84.53,East,6,48
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,251,Texas,86.75,East,3,52
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,41,Connecticut,85.26,East,7,56
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,314,Iona,71.81,East,15,62
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,2182,Drexel,72.43,Midwest,16,66
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,59,Georgia Tech,79.84,Midwest,9,70
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,2633,Tennessee,85.79,Midwest,5,72
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,2335,Liberty,76.98,Midwest,13,78
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,21,San Diego State,85.6,Midwest,6,80
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,2413,Morehead State,73.72,Midwest,14,86
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,228,Clemson,82.37,Midwest,7,88
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,325,Cleveland State,71.8,Midwest,15,94
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,42,Hartford,70.93,South,16,98
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,153,North Carolina,86.09,South,8,100
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,2737,Winthrop,78.42,South,12,106
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,2509,Purdue,86.47,South,4,108
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,328,Utah State,82.37,South,11,114
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,2142,Colgate,79.61,South,14,118
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,259,Virginia Tech,81.21,South,10,122
mens,3/21/21,0,1,0,0,0,0,0,0,7,0,194,Ohio State,89.35,South,2,124
mens,3/21/21,1,0,0,0,0,0,0,0,7,0,2026,Appalachian State,70.28,West,16b,3
mens,3/21/21,1,0,0,0,0,0,0,0,7,0,2724,Wichita State,79.9,West,11b,19
mens,3/21/21,1,0,0,0,0,0,0,0,7,0,116,Mount St. Mary's,68.91,East,16a,34
mens,3/21/21,1,0,0,0,0,0,0,0,7,0,127,Michigan State,82.87,East,11a,50
mens,3/20/21,0,1,1,0.927856117,0.791347736,0.589340224,0.455701307,0.294973732,2,1,2250,Gonzaga,96.54,West,1,0
mens,3/20/21,0,1,1,0.807254788,0.669562949,0.457382552,0.284086685,0.155308832,2,1,356,Illinois,93.92,Midwest,1,64
mens,3/20/21,0,1,1,0.687327005,0.576780435,0.441268963,0.25898779,0.140687048,2,1,239,Baylor,93.68,South,1,96
mens,3/20/21,0,1,1,0.738833034,0.492672039,0.237223124,0.126005054,0.058434624,2,1,248,Houston,90.67,Midwest,2,92
mens,3/20/21,0,1,1,0.751762957,0.475623042,0.179517219,0.114332756,0.05755717,2,1,2294,Iowa,90.92,West,2,28
mens,3/20/21,0,1,1,0.640505535,0.470304417,0.246867913,0.084686398,0.036863469,2,1,333,Alabama,88.93,East,2,60
mens,3/20/21,0,1,1,0.604183956,0.336777404,0.19893936,0.06921794,0.030474622,2,1,130,Michigan,88.71,East,1,32
mens,3/20/21,0,1,1,0.312672995,0.230279845,0.148697496,0.068215073,0.029266732,2,1,275,Wisconsin,89.19,South,9,102
mens,3/20/21,0,1,1,0.51273724,0.366848665,0.1318055,0.05145363,0.018989469,2,1,2641,Texas Tech,87.26,South,6,112
mens,3/20/21,0,1,1,0.457007754,0.21399269,0.06832667,0.039366033,0.017621079,2,1,2305,Kansas,85.37,West,3,20
mens,3/20/21,0,1,1,0.48726276,0.344700584,0.121117446,0.046354763,0.016796494,2,1,8,Arkansas,86.97,South,3,116
mens,3/20/21,0,1,1,0.504312891,0.240798177,0.131318333,0.040995736,0.016535793,2,1,38,Colorado,87.2,East,5,40
mens,3/20/21,0,1,1,0.495687109,0.234999445,0.127462356,0.039507584,0.015842809,2,1,52,Florida State,87.1,East,4,44
mens,3/20/21,0,1,1,0.801668199,0.157322512,0.069745469,0.035541531,0.013877661,2,1,156,Creighton,87.15,West,5,8
mens,3/20/21,0,1,1,0.570979763,0.23322177,0.08665776,0.036965545,0.013740515,2,1,277,West Virginia,86.86,Midwest,3,84
mens,3/20/21,0,1,1,0.395816044,0.187424975,0.097187125,0.028408566,0.0108592,2,1,99,Louisiana State,86.3,East,8,36
mens,3/20/21,0,1,1,0.542992246,0.207686018,0.053554931,0.02685548,0.010304736,2,1,30,Southern California,86.35,West,6,16
mens,3/20/21,0,1,1,0.359494465,0.229396318,0.096479933,0.025831817,0.009184616,2,1,120,Maryland,85.64,East,10,58
mens,3/20/21,0,1,1,0.700030466,0.154936145,0.076726341,0.025276476,0.007972608,2,1,222,Villanova,85.28,South,5,104
mens,3/20/21,0,1,1,0.626583227,0.149354342,0.05997283,0.022293994,0.007235734,2,1,197,Oklahoma State,85.28,Midwest,4,76
mens,3/20/21,0,1,1,0.192745212,0.115963264,0.04964401,0.019574426,0.006731659,2,1,2350,Loyola (IL),85.75,Midwest,8,68
mens,3/20/21,1,1,1,0.75452255,0.257675779,0.093354169,0.021346368,0.006650326,2,1,26,UCLA,84.47,East,11b,51
mens,3/20/21,0,1,1,0.429020237,0.153025979,0.050289314,0.019305294,0.006466634,2,1,183,Syracuse,85.23,Midwest,11,82
mens,3/20/21,0,1,1,0.81913093,0.266429592,0.065166262,0.018009508,0.004829437,2,1,57,Florida,83.71,South,7,120
mens,3/20/21,0,1,1,0.261166966,0.121080212,0.038311248,0.014233152,0.004616814,2,1,164,Rutgers,84.74,Midwest,10,90
mens,3/20/21,0,1,1,0.248237043,0.102698249,0.023102403,0.010537619,0.003654809,2,1,2483,Oregon,84.6,West,7,24
mens,3/20/21,0,1,1,0.072143883,0.03617076,0.013175971,0.00573046,0.001890892,2,1,201,Oklahoma,81.98,West,8,4
mens,3/20/21,0,1,1,0.373416773,0.065119445,0.020519162,0.006116496,0.001600842,2,1,204,Oregon State,82.32,Midwest,12,74
mens,3/20/21,0,1,1,0.299969534,0.038003575,0.013081389,0.002873705,0.000622899,2,1,249,North Texas,80.45,South,13,110
mens,3/20/21,0,1,1,0.198331801,0.015158992,0.003237113,0.000901273,0.000189766,2,1,195,Ohio,79.18,West,13,14
mens,3/20/21,0,1,1,0.24547745,0.042623486,0.00839081,0.001039132,0.00018939,2,1,2000,Abilene Christian,78.06,East,14,54
mens,3/20/21,0,1,1,0.18086907,0.022021159,0.002136604,0.000248409,2.96E-05,2,1,198,Oral Roberts,75.1,South,15,126
mens,3/20/21,1,1,0,0,0,0,0,0,7,0,2450,Norfolk State,68.88,West,16a,2
mens,3/20/21,0,1,0,0,0,0,0,0,7,0,142,Missouri,81.85,West,9,6
mens,3/20/21,0,1,0,0,0,0,0,0,7,0,2540,UC-Santa Barbara,78.41,West,12,10
mens,3/20/21,0,1,0,0,0,0,0,0,7,0,258,Virginia,88.07,West,4,12
mens,3/20/21,1,1,0,0,0,0,0,0,7,0,2181,Drake,78.18,West,11a,18
mens,3/20/21,0,1,0,0,0,0,0,0,7,0,331,Eastern Washington,76.07,West,14,22
mens,3/20/21,0,1,0,0,0,0,0,0,7,0,2670,Virginia Commonwealth,81.69,West,10,26
mens,3/20/21,0,1,0,0,0,0,0,0,7,0,2253,Grand Canyon,74.72,West,15,30
mens,3/20/21,1,1,0,0,0,0,0,0,7,0,2640,Texas Southern,69.88,East,16b,35
